"Title","Author","Shelved","Avg. Rating","Ratings","Year"
"Lattice: Multivariate Data Visualization with R","Deepayan Sarkar","3","3.96","24","2007.0"
"A Beginner's Guide to Structural Equation Modeling","Randall E. Schumacker","3","3.66","29","1996.0"
"Pengantar Statistika Edisi Ke-3","Ronald E. Walpole","3","4.16","992","1968.0"
"Time Series Analysis: Forecasting and Control","George E.P. Box","3","3.85","26","2008.0"
"An Introduction to Probability Theory and Mathematical Statistics","Vijay K. Rohatgi","3","4.0","25","1976.0"
"Design and Analysis: A Researcher's Handbook","Geoffrey Keppel","3","3.75","52","1972.0"
"Statistical Decision Theory and Bayesian Analysis","James O. Berger","3","4.15","33","1993.0"
"Theory of Games and Economic Behavior","John von Neumann","3","4.18","321","1944.0"
"Multilevel Modeling","Douglas A. Luke","3","3.95","42","2004.0"
"Programming Collective Intelligence: Building Smart Web 2.0 Applications","Toby Segaran","3","4.08","1454","2002.0"
"Applied Bayesian Modelling","Peter D. Congdon","3","3.5","8","2003.0"
"A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","Burton G. Malkiel","3","4.13","32798","1973.0"
"Visualizing Categorical Data","Michael Friendly","3","3.5","2","2000.0"
"Curveball: Baseball, Statistics, and the Role of Chance in the Game","Jim Albert","3","3.9","81","2001.0"
"Introduction to Applied Bayesian Statistics and Estimation for Social Scientists","Scott M. Lynch","3","3.83","12","2007.0"
"An Introduction to Bayesian Analysis: Theory and Methods","Jayanta K. Ghosh","3","4.0","3","2006.0"
"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World","Steven Johnson","3","3.89","49802","2006.0"
"Algebraic Statistics for Computational Biology","L. Pachter","3","4.33","3","2005.0"
"Sampling: Design and Analysis","Sharon L. Lohr","3","3.8","10","1998.0"
"Lies, Damn Lies, And Statistics: The Manipulation Of Public Opinion In America","Michael A. Wheeler","3","4.27","22","1976.0"
"How the World Really Works: A Scientist’s Guide to Our Past, Present and Future","Vaclav Smil","2","4.02","4905","2022.0"
"¿Cómo sobrevivir a la incertidumbre?","Anabel Forte Deltell","2","3.67","3",""
"Problems and Solutions in Mathematical Statistics","Gupta Sanjeev Kumar , Gupta Vikas Gupta S.C.","2","3.0","4",""
"Statistical Methods: The Geometric Approach","David J. Saville","2","5.0","2","1991.0"
"Effective Data Storytelling: How to Drive Change with Data, Narrative and Visuals","Brent Dykes","2","4.23","140",""
"Closing Deals: Make an Offer","Y-Photography","2","4.37","41",""
"Probabilistic Machine Learning: An Introduction","Kevin P. Murphy","2","4.43","14",""
"Confidence, Likelihood And Probability","Tore Schweder","2","5.0","3","2016.0"
"Student Solutions Manual for Devore's Probability and Statistics for Engineering and Science, 8th","Jay L. Devore","2","4.07","135","1995.0"
"The Principles of Deep Learning Theory","Daniel A.    Roberts","2","4.4","5",""
"Statistical Analysis with R for Dummies","Joseph Schmuller","2","3.98","41",""
"Mathletics: How Gamblers, Managers, and Fans Use Mathematics in Sports","Wayne L. Winston","2","4.0","19",""
"The Logic Of Sports Betting","Ed Miller","2","4.01","424",""
"The Joy of STATS: A Short Guide to Introductory Statistics in the Social Sciences","Roberta Garner","2","4.14","7","2005.0"
"Bayesian Modeling and Computation in Python","Osvaldo A Martin","2","4.71","7",""
"The Thinker's Toolkit: 14 Powerful Techniques for Problem Solving","Morgan D. Jones","2","3.93","460","1995.0"
"The Tyranny of Metrics","Jerry Z. Muller","2","3.69","1353","2017.0"
"Revolutionary Mathematics: Artificial Intelligence, Statistics, and the Logic of Capitalism","Justin Joque","2","3.93","43",""
"Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis","Ethan Bueno De Mesquita","2","4.14","28",""
"Introduction to Probability for Data Science","Stanley Chan","2","4.17","6",""
"Supervised Machine Learning for Text Analysis in R","Emil Hvitfeldt","2","4.0","3",""
"The World Almanac and Book of Facts 2022","Sarah Janssen","2","4.84","19",""
"Statistical Sports Models in Excel","Andrew Mack","2","4.27","48",""
"Statistics Explained: An Introductory Guide for Life Scientists","Steve McKillup","2","4.28","40","2005.0"
"Flexible Imputation of Missing Data","Stef van Buuren","2","4.25","16","2012.0"
"The Madness of Crowds","Louise Penny","2","4.22","52957","2021.0"
"Learning Statistics with jamovi: A Tutorial for Psychology Students and Other Beginners","Danielle J. Navarro","2","4.3","10",""
"Causal Inference for the Brave and True","Matheus Facure","2","4.5","6",""
"The Hidden Half: How the World Conceals its Secrets","Michael Blastland","2","3.75","342","2019.0"
"Complexity: A Guided Tour","Melanie  Mitchell","2","4.11","2957","2009.0"
"The Mathematical Theory of Communication","Claude Shannon","2","4.38","598","1949.0"
"The Precipice: Existential Risk and the Future of Humanity","Toby  Ord","2","4.1","3000","2022.0"
"Design Of Observational Studies","Paul R. Rosenbaum","2","4.5","26","1995.0"
"Bayesian Cognitive Modeling: A Practical Course","Michael D. Lee","2","4.1","21","2013.0"
"Talking to Strangers: What We Should Know About the People We Don’t Know","Malcolm Gladwell","2","4.02","255582","2019.0"
"Elementary Probability Theory: With Stochastic Processes and an Introduction to Mathematical Finance","Kai Lai Chung","2","4.25","20","1974.0"
"The Laws of Medicine: Field Notes from an Uncertain Science","Siddhartha Mukherjee","2","4.05","4142","2015.0"
"Applied Survival Analysis Using R","Dirk Moore","2","3.82","11",""
"Outnumbered: Exploring the Algorithms That Control Our Lives","David Sumpter","2","3.93","478","2018.0"
"Ensemble Methods: Foundations and Algorithms","Zhi-Hua Zhou","2","4.11","18","2012.0"
"Living in Data: A Citizen's Guide to a Better Information Future","Jer  Thorp","2","4.27","274","2021.0"
"Interpreting Basic Statistics: A Guide and Workbook Based on Excerpts from Journal Articles","Zealure C. Holcomb","2","3.25","24","1992.0"
"Linear Algebra Done Right","Sheldon Axler","2","4.36","1016","1995.0"
"Introduction to Linear Algebra","Gilbert Strang","2","4.24","603","1993.0"
"Time Series Analysis by State Space Methods","J. Durbin","2","4.4","5","2012.0"
"A Basic Course in Statistics","G.M. Clarke","2","3.78","27","1900.0"
"Football Hackers: The Science and Art of a Data Revolution","Christoph Biermann","2","4.27","1091","2019.0"
"Numsense! Data Science for the Layman: No Math Added","Annalyn Ng","2","4.15","538",""
"Gladiators, Pirates and Games of Trust: How Game Theory, Strategy and Probability Rule Our Lives","Haim Shapira","2","3.87","384",""
"R Cookbook: Proven Recipes for Data Analysis, Statistics, and Graphics","J.D. Long","2","4.1","10",""
"Seeing with Fresh Eyes: Meaning, Space, Data, Truth","Edward R. Tufte","2","3.55","82","2020.0"
"Design and Analysis of Experiments with R","John        Lawson","2","3.5","12","2014.0"
"Monte Carlo Statistical Methods","Christian P. Robert","2","3.91","32","1999.0"
"Machine Learning Engineering","Andriy Burkov","2","4.33","99",""
"Statistical Adjustment of Data","W. Edwards Deming","2","3.73","11","1984.0"
"Approaching","Abhishek Thakur","2","4.04","112",""
"How to Decide: Simple Tools for Making Better Choices","Annie Duke","2","4.0","1773","2020.0"
"Tidy Modeling with R","Max Kuhn","2","4.38","13","2020.0"
"Mastering Shiny","Hadley Wickham","2","4.49","47","2020.0"
"Trust in Numbers: The Pursuit of Objectivity in Science and Public Life","Theodore M. Porter","2","3.82","112","1995.0"
"Soccermatics: Mathematical Adventures in the Beautiful Game","David Sumpter","2","3.86","912","2016.0"
"Thinking Through Statistics","John Levi Martin","2","4.0","2",""
"Control Estadistico De Calidad Y Seis Sigma","Humberto Gutierrez Pulido","2","3.8","5",""
"Statistics for Economics - Class XI","T.R. Jain","2","3.7","339",""
"Physics and Chance: Philosophical Issues in the Foundations of Statistical Mechanics","Lawrence Sklar","2","3.89","9","1993.0"
"Radical Uncertainty: Decision-Making Beyond the Numbers","John Kay","2","3.92","700","2020.0"
"The Sum of the People: How the Census Has Shaped Nations, from the Ancient World to the Modern Age","Andrew Whitby","2","3.83","169","2020.0"
"The Chicago Guide to Writing about Multivariate Analysis","Jane E. Miller","2","3.72","29","2005.0"
"Psychological Testing: Theory and Practice","Colin Cooper","2","3.33","3","2018.0"
"Medical Statistics at a Glance","Aviva Petrie","2","4.03","38","2000.0"
"Population Genetics: A Concise Guide","John H. Gillespie","2","4.28","75","1997.0"
"Little Women","Louisa May Alcott","2","4.13","2046023","1868.0"
"Open Borders: The Science and Ethics of Immigration","Bryan Caplan","2","4.12","2783","2019.0"
"Introductory Probability and Statistical Applications","Paul L. Meyer","2","4.41","32","1970.0"
"The Rules of Contagion: Why Things Spread - and Why They Stop","Adam Kucharski","2","3.88","1990","2020.0"
"Linear Algebra and Learning from Data","Gilbert Strang","2","4.18","34",""
"The Hot Hand: The Mystery and Science of Streaks","Ben  Cohen","2","3.78","919","2020.0"
"Introduction to Statistics: An Intuitive Guide for Analyzing Data and Unlocking Discoveries","Jim Frost","2","3.76","29",""
"Problem Solving: A Statistician's Guide","Chris Chatfield","2","5.0","3","1988.0"
"Straightforward Statistics: Understanding the Tools of Research","Glenn Geher","2","4.0","2","2014.0"
"Error and the Growth of Experimental Knowledge","Deborah G. Mayo","2","4.0","15","1996.0"
"El lado oscuro de la econometría","Walter Sosa Escudero","2","4.41","27","2015.0"
"Statistical Methods","George W. Snedecor","2","4.0","17","1989.0"
"Discrete Probability","Hugh Gordon","2","5.0","2","1997.0"
"High-Dimensional Statistics: A Non-Asymptotic Viewpoint","Martin J. Wainwright","2","4.58","12",""
"Simulation","Sheldon M. Ross","2","4.09","46","1996.0"
"Statistical Techniques in Business & Economics [With CDROM]","Douglas A. Lind","2","3.62","190","1974.0"
"The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution","Gregory Zuckerman","2","4.03","11626","2019.0"
"Intelligence: A Very Short Introduction","Ian J. Deary","2","3.73","615","2001.0"
"Multilevel Analysis: An Introduction to Basic and Advanced Multilevel Modeling","Tom A.B. Snijders","2","3.86","51","1999.0"
"Advanced Analytics with Spark","Sandy Ryza","2","3.99","123","2015.0"
"Networks, Crowds, and Markets","David Easley","2","4.17","284","2010.0"
"Feature Engineering for Machine Learning","Alice Zheng","2","3.83","133",""
"Introdução à Estatística","Bento Murteira","2","4.29","7","2010.0"
"Computational Topology: An Introduction","Herbert Edelsbrunner","2","4.14","14","2010.0"
"One Thousand Exercises in Probability","Geoffrey R. Grimmett","2","4.0","25","2001.0"
"Probability and Stochastic Processes: A Friendly Introduction for Electrical and Computer Engineers","Roy D. Yates","2","3.71","55","1998.0"
"The Perils of Perception: Why We’re Wrong About Nearly Everything","Bobby Duffy","2","3.75","1002","2018.0"
"Why Do Buses Come in Threes: The Hidden Mathematics of Everyday Life","Rob Eastaway","2","3.64","706","1999.0"
"The Fractal Geometry of Nature","Benoît B. Mandelbrot","2","4.22","1205","1977.0"
"Fooled By Randomness & The Black Swan: Two Books In One","Nassim Nicholas Taleb","2","4.1","242","2008.0"
"The Expected Goals Philosophy: A Game-Changing Way of Analysing Football","James Tippett","2","3.63","502",""
"Ecological Statistics: Contemporary theory and application","Gordon A. Fox","2","4.4","5","2015.0"
"The Statistical Evaluation of Medical Tests for Classification and Prediction","Margaret Sullivan Pepe","2","4.0","7","2003.0"
"Business Statistics","N.D. Vohra","2","3.83","23",""
"Artificial Intelligence: A Guide for Thinking Humans","Melanie  Mitchell","2","4.42","1675","2019.0"
"You Look Like a Thing and I Love You: How Artificial Intelligence Works and Why It's Making the World a Weirder Place","Janelle Shane","2","4.19","3272","2019.0"
"This is the Statistics Handbook Your Professor Doesn't Want You to See","S. Deviant","2","3.42","40","2011.0"
"Making Sense of Statistics: A Conceptual Overview","Fred Pyrczak","2","3.4","65","1995.0"
"The Data Loom: Weaving Understanding by Thinking Critically and Scientifically with Data","Stephen Few","2","4.19","67",""
"We Are Here: An Atlas of Aotearoa","Chris McDowall","2","4.71","63","2019.0"
"Statistics for Economics, Class XI","Sandeep Garg","2","3.8","313",""
"Politics of Large Numbers: A History of Statistical Reasoning","Alain Desrosières","2","4.06","31","1993.0"
"Reinforcement Learning: An Introduction","Richard S. Sutton","2","4.54","654",""
"Data Analysis Using Stata","Ulrich Kohler","2","3.97","35","2000.0"
"Statistical Analysis of Network Data with R","Eric Kolaczyk","2","4.04","25","2014.0"
"Fixed Odds Sports Betting: Statistical Forecasting and Risk Management","Joseph Buchdahl","2","3.79","56","2003.0"
"An Economist Walks Into a Brothel: And Other Unexpected Places to Understand Risk","Allison Schrager","2","3.56","1818","2019.0"
"Het bestverkochte boek ooit","Sanne Blauw","2","3.7","1544","2018.0"
"Research Methods and Statistics in Psychology","Hugh Coolican","2","3.88","169","1990.0"
"Field Experiments: Design, Analysis, and Interpretation","Alan Gerber","2","4.33","97","2012.0"
"Essentials of Multivariate Data Analysis","Neil H. Spencer","2","3.0","2","2013.0"
"Statistical Methods, Experimental Design, and Scientific Inference","Ronald A. Fisher","2","4.29","7","1990.0"
"Practical Guide to Logistic Regression","Joseph M. Hilbe","2","4.5","4","2015.0"
"The Checklist Manifesto: How to Get Things Right","Atul Gawande","2","4.03","62563","2009.0"
"Probability Theory","S.R.S. Varadhan","2","4.44","16","2001.0"
"Data Science","John D. Kelleher","2","3.92","649",""
"Simulation Modeling & Analysis","Averill M. Law","2","3.84","126","1982.0"
"Deep Learning with R","François Chollet","2","4.49","75","2018.0"
"Life 3.0: Being Human in the Age of Artificial Intelligence","Max  Tegmark","2","4.03","20617","2017.0"
"Longitudinal Structural Equation Modeling","Todd D. Little","2","4.5","14","2013.0"
"Structural Equation Modeling With Mplus: Basic Concepts, Applications, And Programming","Barbara M. Byrne","2","4.26","23","2011.0"
"Wrong: Why Experts Keep Failing Us and How to Know When Not to Trust Them","David H. Freedman","2","3.65","339","2010.0"
"Statistics for Absolute Beginners: A Plain English Introduction","Oliver Theobald","2","4.06","82",""
"Analysis I","Terence Tao","2","4.52","130","2006.0"
"The Bed of Procrustes: Philosophical and Practical Aphorisms","Nassim Nicholas Taleb","2","3.78","8428","2010.0"
"Applied Longitudinal Analysis","Garrett M. Fitzmaurice","2","4.18","33","2004.0"
"The Science of Conjecture: Evidence and Probability Before Pascal","James Franklin","2","4.12","50","2001.0"
"The Fifth Risk: Undoing Democracy","Michael   Lewis","2","4.1","41978","2018.0"
"Essentials of Modern Business Statistics with Microsoft Office Excel","David R. Anderson","2","3.36","50","2003.0"
"When: The Scientific Secrets of Perfect Timing","Daniel H. Pink","2","3.79","27929","2018.0"
"Poor Numbers: How We Are Misled by African Development Statistics","Morten Jerven","2","3.75","138","2013.0"
"Incerto 4-Book Bundle: Antifragile, The Black Swan, Fooled by Randomness, The Bed of Procrustes","Nassim Nicholas Taleb","2","4.6","376","2011.0"
"An Introduction to Bayesian Scientific Computing: Ten Lectures on Subjective Computing","Daniela Calvetti","2","4.33","3","2007.0"
"Business Statistics in Practice","Bruce L. Bowerman","2","3.2","44","2000.0"
"Matrix Algebra: Theory, Computations, and Applications in Statistics","James E. Gentle","2","4.19","16","2007.0"
"An Introduction to Medical Statistics","Martin Bland","2","4.35","31","1987.0"
"Probability, Statistics And Random Processes","T. Veerarajan","2","3.99","242",""
"Good Thinking: The Foundations of Probability and Its Applications","Irving John Good","2","4.1","10","1983.0"
"Modeling and Reasoning with Bayesian Networks","Adnan Darwiche","2","4.26","27","2009.0"
"Stats: Modeling the World","David Bock","2","3.46","41","2013.0"
"Experimental and Quasi-Experimental Designs for Generalized Causal Inference","William R. Shadish","2","4.08","185","2001.0"
"Basic Econometrics","Damodar N. Gujarati","2","3.78","445","1987.0"
"Statistics","Scott    Adams","2","3.52","50","1993.0"
"Probability With The Binomial Distribution And Pascal's Triangle: A Key Idea In Statistics","Scott Hartshorn","2","4.53","32",""
"Prediction Machines: The Simple Economics of Artificial Intelligence","Ajay Agrawal","2","3.88","2857","2018.0"
"Primer of Biostatistics","Stanton A. Glantz","2","3.78","45","1981.0"
"Playing for Real: A Text on Game Theory","Ken Binmore","2","4.09","44","2007.0"
"Head in the Cloud: Why Knowing Things Still Matters When Facts Are So Easy to Look Up","William Poundstone","2","3.42","600","2016.0"
"Oxford Handbook of Medical Statistics","Janet L. Peacock","2","4.18","22","2010.0"
"Probability - A Beginner's Guide To Permutations And Combinations: The Classic Equations, Better Explained","Scott Hartshorn","2","3.76","95",""
"Understanding Markov Chains: Examples and Applications","Nicolas Privault","2","3.5","8","2013.0"
"Visualizing Data: Exploring and Explaining Data with the Processing Environment","Ben Fry","2","3.73","366","2007.0"
"Executive Data Science","Brian Caffo","2","3.54","37",""
"Animals by the Numbers: A Book of Infographics","Steve Jenkins","2","4.36","536","2016.0"
"Longitudinal Structural Equation Modeling: A Comprehensive Introduction","Jason T. Newsom","2","4.6","5","2015.0"
"Medical Statistics Made Easy","M. Harris","2","3.94","79","2003.0"
"Statistical inference for data science","Brian Caffo","2","3.21","34","2015.0"
"R for Excel Users: Introduction to R for Excel Analysts","John Taveras","2","4.43","21",""
"A Mathematician Plays The Stock Market","John Allen Paulos","2","3.48","750","2003.0"
"Risk, Uncertainty and Profit","Frank H. Knight","2","4.09","120","1921.0"
"Once Upon A Number: The Hidden Mathematical Logic Of Stories","John Allen Paulos","2","3.38","212","1998.0"
"Introduction to Statistics—Student Study Guide","goldenmaknae5620","2","3.91","141",""
"Probably Approximately Correct: Nature's Algorithms for Learning and Prospering in a Complex World","Leslie Valiant","2","3.67","384","2013.0"
"Your Statistical Consultant: Answers to Your Data Analysis Questions","Kjell Erik Rudestam","2","4.0","7","2012.0"
"Networks: An Introduction","M.E.J. Newman","2","4.19","192","2010.0"
"How to Measure Anything in Cybersecurity Risk","Douglas W. Hubbard","2","4.11","270","2016.0"
"Introduction to Algorithms","Thomas H. Cormen","2","4.34","8643",""
"Statistics For Non Statisticians","Birger Madsen","2","3.0","3","2011.0"
"100 Statistical Tests","Gopal K. Kanji","2","3.7","23","1993.0"
"Statistical Methods: A Geometric Primer","David J. Saville","2","4.5","2","1996.0"
"A Mathematics Course for Political and Social Research","Will H. Moore","2","4.09","32","2013.0"
"Data Wrangling with R","Bradley C. Boehmke","2","3.77","13",""
"The Skeptical Environmentalist: Measuring the Real State of the World","Bjørn Lomborg","2","3.87","994","1998.0"
"New Introduction to Multiple Time Series Analysis","Helmut Lütkepohl","2","4.16","19","2005.0"
"Machine Learning Yearning","Andrew Ng","2","4.3","352",""
"Foundations of Data Science","Avrim Blum","2","4.26","19",""
"Analyzing Baseball Data with R","Max Marchi","2","4.3","86","2013.0"
"Introductory Statistics with Randomization and Simulation","David M. Diez","2","3.75","12","2014.0"
"Principles of Uncertainty","Joseph B. Kadane","2","4.4","5","2011.0"
"Stochastic Processes","J. Medhi","2","3.79","34","1982.0"
"Learning R: A Step-By-Step Function Guide to Data Analysis","Richard Cotton","2","3.81","69","2013.0"
"Python Machine Learning","Sebastian Raschka","2","4.25","685","2015.0"
"Analyzing the Analyzers","Harlan Harris","2","3.61","132","2013.0"
"Data Mining and Predictive Analysis: Intelligence Gathering and Crime Analysis","Colleen McCue","2","3.46","26","2006.0"
"Programmed Statistics","B.L. Agarwal","2","4.22","83","2009.0"
"Bayesian Theory","José M. Bernardo","2","4.28","18","1994.0"
"Cognition and Chance: The psychology of probabilistic reasoning","Raymond S. Nickerson","2","4.6","5","2004.0"
"Big Data Baseball: Math, Miracles, and the End of a 20-Year Losing Streak","Travis Sawchik","2","4.05","2160","2015.0"
"Rational Choice in an Uncertain World: The Psychology of Judgement and Decision Making","Reid Hastie","2","3.93","218","1988.0"
"Suicide: A Study in Sociology","Émile Durkheim","2","3.84","3657","1897.0"
"Network Science","Albert-László Barabási","2","4.39","147",""
"Natural Language Processing with Python","Steven    Bird","2","4.1","540","2009.0"
"Statistical Analysis and Data Display: An Intermediate Course with Examples in R","Richard M. Heiberger","2","4.33","3",""
"Applied Multivariate Statistical Analysis","Wolfgang Karl Härdle","2","4.25","8","2003.0"
"Intuitive Probability and Random Processes Using Matlab","Steven Kay","2","4.4","15","2005.0"
"Truth or Truthiness: Distinguishing Fact from Fiction by Learning to Think Like a Data Scientist","Howard Wainer","2","3.53","49",""
"Computational and Inferential Thinking: The Foundations of Data Science","Ani Adhikari","2","3.86","7",""
"Discovering Structural Equation Modeling Using Stata","Alan C. Acock","2","4.36","11","2013.0"
"Statistics, Data Analysis & Decision Modeling","James R. Evans","2","3.69","67","1999.0"
"Extra Innings: More Baseball Between the Numbers from the Team at Baseball Prospectus","Baseball Prospectus","2","3.87","294","2012.0"
"Applied Survival Analysis: Regression Modeling of Time-To-Event Data","David W. Hosmer","2","4.12","26","1999.0"
"The End of Average: How We Succeed in a World That Values Sameness","Todd Rose","2","4.05","3610","2016.0"
"Data Science at the Command Line: Facing the Future with Time-Tested Tools","Jeroen Janssens","2","3.84","135","2014.0"
"The Elements of Data Analytic Style","Jeffrey Leek","2","3.65","176","2015.0"
"Math on Trial: How Numbers Get Used and Abused in the Courtroom","Leila Schneps","2","3.68","313","2013.0"
"The Tyranny Of Numbers: Why counting can't make us happy","David Boyle","2","3.61","28","2010.0"
"Quantifying the User Experience: Practical Statistics for User Research","Jeff Sauro","2","4.28","184","2012.0"
"The Bill James Baseball Abstract, 1988","Bill James","2","4.63","59",""
"Epidemiology: An Introduction","Kenneth J. Rothman","2","3.96","135","2002.0"
"Networks: A Very Short Introduction","Guido Caldarelli","2","3.76","197","2012.0"
"Item Response Theory for Psychologists","Susan E. Embretson","2","3.88","26","2000.0"
"Introductory Statistics","Neil A. Weiss","2","3.54","120","1987.0"
"Small Data: The Tiny Clues that Uncover Huge Trends","Martin Lindstrom","2","3.8","2620","2016.0"
"Essential Statistical Inference: Theory and Methods","Dennis D. Boos","2","4.0","3","2012.0"
"Big Data Now: 2012 Edition","O'Reilly Media","2","3.35","259","2012.0"
"Statistics for Ecologists Using R and Excel: Data Collection, Exploration, Analysis and Presentation","Mark Gardener","2","4.24","17","2011.0"
"Introduction to Statistical Decision Theory","John W.  Pratt","2","3.67","6","1995.0"
"Methods of Information Geometry","Shun-Ichi Amari","2","4.5","8","2000.0"
"An Investigation of the Laws of Thought","George Boole","2","4.05","111","1854.0"
"Structural Equation Modeling: Applications Using Mplus","Jichuan Wang","2","3.67","6","2012.0"
"Probability, Random Processes, and Ergodic Properties","Robert M. Gray","2","3.8","5","1987.0"
"Modeling Survival Data: Extending the Cox Model","Terry M. Therneau","2","4.4","5","2000.0"
"Sas And R: Data Management, Statistical Analysis, And Graphics","Ken Kleinman","2","3.53","17","2009.0"
"Mathematical Statistics","John E. Freund","2","3.57","23","1963.0"
"""Raw Data"" Is An Oxymoron","Lisa Gitelman","2","3.93","61","2013.0"
"Process Mining: Discovery, Conformance and Enhancement of Business Processes","Wil M.P. van der Aalst","2","4.38","29","2011.0"
"Even You Can Learn Statistics and Analytics: An Easy to Understand Guide to Statistics and Analytics","David M. Levine","2","3.61","18","2014.0"
"CK-12 Advanced Probability and Statistics, Volume 1","CK-12 Foundation","2","3.84","58","2012.0"
"Basic Statistics","B.L. Agarwal","2","3.9","41","1996.0"
"Learn R in a Day","Steven Murray","2","3.89","151","2013.0"
"Linked: How Everything Is Connected to Everything Else and What It Means for Business, Science, and Everyday Life","Albert-László Barabási","2","3.94","4940","2002.0"
"Introduction to Time Series Analysis and Forcasting","Douglas C. Montgomery","2","4.06","17","2008.0"
"Foundations of Applied Statistical Methods","Hang Lee","2","4.5","2","2013.0"
"Joint Models for Longitudinal and Time-To-Event Data: With Applications in R","Dimitris Rizopoulos","2","5.0","3","2012.0"
"Rock, Paper, Scissors: Game Theory in Everyday Life","Len Fisher","2","3.41","1046","2000.0"
"Convergence of Probability Measures","Patrick Billingsley","2","4.0","17","1968.0"
"The Pragmatic Programmer: From Journeyman to Master","Andy Hunt","2","4.33","19967","1999.0"
"Statistical Learning with Sparsity: The Lasso and Generalizations","Trevor Hastie","2","4.09","32","2015.0"
"Large-Scale Inference: Empirical Bayes Methods for Estimation, Testing, and Prediction","Bradley Efron","2","4.28","18","2010.0"
"The Formula: How Algorithms Solve all our Problems … and Create More","Luke Dormehl","2","3.57","585","2014.0"
"Statistical Distributions","Catherine Forbes","2","4.0","4","2011.0"
"Applied Econometrics with R","Christian Kleiber","2","3.69","13","2008.0"
"Data-ism: The Revolution Transforming Decision Making, Consumer Behavior, and Almost Everything Else","Steve Lohr","2","3.43","515","2015.0"
"The Emperor of All Maladies: A Biography of Cancer","Siddhartha Mukherjee","2","4.32","94490","2010.0"
"Statistical Parametric Mapping: The Analysis of Functional Brain Images","Karl J. Friston","2","4.08","12","2006.0"
"Introductory Functional Analysis with Applications","Erwin Kreyszig","2","4.26","238","1978.0"
"Making Sense of Data","Donald Wheeler","2","4.0","15","2003.0"
"Beat the Dealer: A Winning Strategy for the Game of Twenty-One","Edward O. Thorp","2","4.17","708","1966.0"
"統計学が最強の学問である","Hiromu Nishiuchi","2","3.78","27","2013.0"
"Methods for Statistical Data Analysis of Multivariate Observations","R. Gnanadesikan","2","4.5","2","1977.0"
"Nudge: Improving Decisions About Health, Wealth, and Happiness","Richard H. Thaler","2","3.84","80225","2008.0"
"Measure Theory and Probability Theory","Krishna B. Athreya","2","3.33","3","2006.0"
"Bayesian Model Selection and Statistical Modeling","Tomohiro Ando","2","4.0","2","2010.0"
"Bayes and Empirical Bayes Methods and Applications","Bradley P. Carlin","2","3.67","3","1996.0"
"Probability and Random Processes for Electrical Engineering","Alberto León García","2","3.82","38","1993.0"
"Statistics for Managers Using Excel [with Student CD]","David M. Levine","2","3.38","171","1997.0"
"Topology for Computing","Afra J. Zomorodian","2","4.62","8","2009.0"
"Essentials of Statistics for Business and Economics","David R. Anderson","2","3.31","75","1996.0"
"Research Design and Statistical Analysis","Jerome L. Myers","2","3.89","19","1991.0"
"Schaum's Outline of Elements of Statistics I: Descriptive Statistics and Probability","Stephen Bernstein","2","3.5","2","1998.0"
"Schaum's Outline of Elements of Statistics II: Inferential Statistics","Stephen Bernstein","2","4.0","5","1999.0"
"Subjective and Objective Bayesian Statistics: Principles, Models, and Applications","S. James Press","2","3.6","5","2002.0"
"Basic Statistics for the Behavioral Sciences","Gary W. Heiman","2","3.23","47","1992.0"
"Statistical Procedures for Agricultural Research","Kwanchai A. Gomez","2","5.0","4","1984.0"
"Making Sense of Factor Analysis: The Use of Factor Analysis for Instrument Development in Health Care Research","Marjorie A. Pett","2","4.17","23","2003.0"
"Statistics: Methods and Applications: A Comprehensive Reference Fro Science, Industry, and Data Mining","Thomas Hill","2","3.67","3","2005.0"
"Analyzing Social Media Networks with NodeXL: Insights from a Connected World","Derek Hansen","2","4.04","71","2010.0"
"CK-12 Advanced Probability and Statistics","CK-12 Foundation","2","3.28","129","2010.0"
"An Introduction to Support Vector Machines and Other Kernel-Based Learning Methods","Nello Cristianini","2","4.02","59","2000.0"
"The Logic of Chance: The Nature and Origin of Biological Evolution","Eugene V. Koonin","2","3.95","168","2011.0"
"Information Graphics","Sandra Rendgen","2","4.39","329","2011.0"
"Markov Random Fields for Vision and Image Processing","Andrew Blake","2","4.25","4","2011.0"
"The Leading Indicators: A Short History of the Numbers That Rule Our World","Zachary Karabell","2","3.59","216","2014.0"
"Experimental Designs","William G. Cochran","2","3.75","8","1957.0"
"A Statistical Guide for the Ethically Perplexed","Lawrence Hubert","2","4.2","5","2012.0"
"Statistics Unplugged","Sally Caldwell","2","3.38","88","2003.0"
"Surveys in Social Research","David De Vaus","2","3.82","28","1986.0"
"The Long Tail: Why the Future of Business is Selling Less of More","Chris Anderson","2","3.82","29175","2006.0"
"Time Series: Theory and Methods","Peter J. Brockwell","2","4.11","9","1987.0"
"Epidemiology","Leon Gordis","2","3.84","504","2000.0"
"Practical Time Series Forecasting: A Hands-On Guide","Galit Shmueli","2","3.75","36","2011.0"
"A Career in Statistics","Gerald J. Hahn","2","4.15","13","2011.0"
"Experimental Design and Analysis","Howard J. Seltman","2","4.67","3","2013.0"
