"Title","Author","Shelved","Avg. Rating","Ratings","Year"
"Keep Going: 10 Ways to Stay Creative in Good Times and Bad","Austin Kleon","115","4.28","11622","2019.0"
"Understanding Show, Don't Tell","Janice Hardy","115","4.53","701","2016.0"
"On Writing Romance: How to Craft a Novel That Sells","Leigh Michaels","115","4.0","557","2007.0"
"Henry Miller on Writing","Henry Miller","115","4.23","1147","1964.0"
"Refuse to Be Done: How to Write and Rewrite a Novel in Three Drafts","Matt   Bell","114","4.52","776","2022.0"
"Danse Macabre","Stephen King","114","3.66","27493","1981.0"
"Light the Dark: Writers on Creativity, Inspiration, and the Artistic Process","Joe Fassler","114","4.17","777","2017.0"
"Write to Market: Deliver a Book that Sells","Chris  Fox","114","4.42","1307","2016.0"
"The Productive Writer: Tips & Tools to Help You Write More, Stress Less & Create Success","Sage Cohen","114","3.91","373","2010.0"
"About Writing: Seven Essays, Four Letters, & Five Interviews","Samuel R. Delany","114","4.26","414","2006.0"
"Writing Dialogue","Tom Chiarella","114","3.79","380","1998.0"
"Writing Fiction for Dummies","Randy Ingermanson","113","4.1","1562","2009.0"
"The Writer's Portable Mentor: A Guide to Art, Craft, and the Writing Life","Priscilla Long","113","4.48","314","2010.0"
"Writing the Novel: From Plot to Print","Lawrence Block","113","3.96","577","1979.0"
"Plot Versus Character: A Balanced Approach to Writing Great Fiction","Jeff Gerke","112","4.17","446","2010.0"
"Escaping Into the Open","Elizabeth Berg","112","4.07","1411","1999.0"
"Bryson's Dictionary of Troublesome Words: A Writer's Guide to Getting It Right","Bill Bryson","111","3.88","3002","1984.0"
"Naked, Drunk and Writing","Adair Lara","111","4.14","447","2009.0"
"First Draft in 30 Days: A Novel Writer's System for Building a Complete and Cohesive Manuscript","Karen Wiesner","111","3.77","535","2005.0"
"APE: Author, Publisher, Entrepreneur. How to Publish a Book","Guy Kawasaki","110","4.17","2680","2012.0"
"642 Things to Write About","San Francisco Writers' Grotto","110","4.16","858","2011.0"
"Line by Line: How to Edit Your Own Writing","Claire Kehrwald Cook","110","3.86","357","1985.0"
"Writing with Style: Conversations on the Art of Writing","John R. Trimble","110","4.11","891","1975.0"
"Show, Don't Tell: How to write vivid descriptions, handle backstory, and describe your characters’ emotions","Sandra Gerth","109","4.44","958",""
"Writing That Works","Kenneth Roman","109","3.72","1122","1981.0"
"Super Structure: The Key to Unleashing the Power of Story","James Scott Bell","109","4.39","833","2015.0"
"Writing the Paranormal Novel: Techniques and Exercises for Weaving Supernatural Elements Into Your Story.","Steven Harper","109","4.01","367","2011.0"
"The Urban Setting Thesaurus: A Writer's Guide to City Spaces","Angela Ackerman","108","4.62","507",""
"Inventing the Truth: The Art and Craft of Memoir","William Zinsser","108","3.92","697","1987.0"
"What Would Your Character Do?","Eric Maisel","108","3.66","251","2006.0"
"The Marshall Plan For Novel Writing","Evan Marshall","108","3.73","467","1998.0"
"Successful Self-Publishing: How to self-publish and market your book in ebook and print","Joanna Penn","107","4.3","1588","2015.0"
"Ready, Set, Novel!: A Workbook","Lindsey Grant","107","4.15","410","2011.0"
"On Writing Horror: A Handbook by the Horror Writers Association","Mort Castle","107","3.86","815","2006.0"
"The Magic Words: Writing Great Books for Children and Young Adults","Cheryl B. Klein","106","4.43","492",""
"Reflections: On the Magic of Writing","Diana Wynne Jones","106","4.32","881","2012.0"
"Robert's Rules of Writing: 101 Unconventional Lessons Every Writer Needs to Know","Robert Masello","106","3.92","533",""
"A Dash of Style: The Art and Mastery of Punctuation","Noah Lukeman","105","4.2","565","2005.0"
"Pity the Reader: On Writing with Style","Kurt Vonnegut Jr.","105","3.99","939","2019.0"
"Never Say You Can't Survive: How to Get Through Hard Times by Making Up Stories","Charlie Jane Anders","105","4.23","690","2021.0"
"Garner's Modern American Usage","Bryan A. Garner","105","4.6","1191","1998.0"
"The Writer's Complete Fantasy Reference: An Indispensable Compendium of Myth and Magic","David H. Borcherding","105","3.85","657","1998.0"
"DIY MFA: Write with Focus, Read with Purpose, Build Your Community","Gabriela Pereira","104","4.24","498","2016.0"
"The Fantasy Fiction Formula","Deborah Chester","103","4.46","673","2016.0"
"Structuring Your Novel Workbook: Hands-On Help for Building Strong and Successful Stories","K.M. Weiland","103","4.43","453","2014.0"
"90 Days to Your Novel: A Day-By-Day Plan for Outlining & Writing Your Book","Sarah Domet","103","3.77","383","2010.0"
"Word by Word: The Secret Life of Dictionaries","Kory Stamper","102","4.19","7967","2017.0"
"Make Good Art","Neil Gaiman","102","4.29","9449","2013.0"
"Crafting the Personal Essay: A Guide for Writing and Publishing Creative Nonfiction","Dinty W. Moore","102","3.93","598","2010.0"
"Advice to Writers: A Compendium of Quotes, Anecdotes, and Writerly Wisdom from a Dazzling Array of Literary Lights","Jon Winokur","102","3.97","205","1999.0"
"The New Well-Tempered Sentence: A Punctuation Handbook for the Innocent, the Eager, and the Doomed","Karen Elizabeth Gordon","102","4.14","793","1983.0"
"Writers & Lovers","Lily King","101","4.05","115467","2020.0"
"The Write-Brain Workbook","Bonnie Neubauer","101","4.0","329","2005.0"
"Made to Stick: Why Some Ideas Survive and Others Die","Chip Heath","101","3.98","88112","2006.0"
"The Writer's Digest Character Naming Sourcebook","Sherrilyn Kenyon","101","4.21","608","1994.0"
"The Lie That Tells a Truth: A Guide to Writing Fiction","John Dufresne","101","4.05","542","2003.0"
"Rivet Your Readers with Deep Point of View","Jill Elizabeth Nelson","100","4.26","758","2012.0"
"Words Fail Me: What Everyone Who Writes Should Know about Writing","Patricia T. O'Conner","100","3.96","550","1999.0"
"Pep Talks for Writers: 52 Insights and Actions to Boost Your Creative Mojo","Grant Faulkner","99","4.1","523","2017.0"
"Words Are My Matter: Writings About Life and Books, 2000–2016, with A Journal of a Writer's Week","Ursula K. Le Guin","99","3.99","1216","2016.0"
"On Writing","Charles Bukowski","99","3.83","1732","2015.0"
"Rock Your Plot: A Simple System for Plotting Your Novel","Cathy Yardley","99","4.18","726","2012.0"
"The Writer's Guide to Psychology: How to Write Accurately about Psychological Disorders, Clinical Treatment and Human Behavior","Carolyn Kaufman","99","4.24","304","2010.0"
"Booklife: Strategies and Survival Tips for the 21st-Century Writer","Jeff VanderMeer","99","3.9","449","2007.0"
"Body Work: The Radical Power of Personal Narrative","Melissa Febos","97","4.32","2374","2022.0"
"Murder Your Darlings: And Other Gentle Writing Advice from Aristotle to Zinsser","Roy Peter Clark","97","3.94","380","2020.0"
"Fangirl","Rainbow Rowell","97","3.97","708199","2013.0"
"This is the Story of a Happy Marriage","Ann Patchett","97","4.0","30477","2013.0"
"Worlds of Wonder: How to Write Science Fiction & Fantasy","David Gerrold","97","3.93","467","2001.0"
"How to Suppress Women's Writing","Joanna Russ","97","4.29","2264","1983.0"
"Nail Your Novel: Why Writers Abandon Books And How You Can Draft, Fix and Finish With Confidence","Roz Morris","96","4.06","457","2009.0"
"The Essential Guide to Getting Your Book Published: How to Write It, Sell It, and Market It . . . Successfully","Arielle Eckstut","96","4.26","615","2005.0"
"Between the Lines: Master the Subtle Elements of Fiction Writing","Jessica Page Morrell","96","4.12","301","2006.0"
"Writing the Natural Way: Turn the Task of Writing into the Joy of Writing","Gabriele Lusser Rico","96","3.94","391","1983.0"
"On Writing and Worldbuilding, Volume I","Timothy Hickson","95","4.3","1034","2019.0"
"The Successful Author Mindset: A Handbook for Surviving the Writer's Journey","Joanna Penn","95","4.38","802",""
"Save the Cat! Strikes Back: More Trouble for Screenwriters to Get Into… and Out Of","Blake Snyder","95","4.17","1184","2009.0"
"Publication Manual of the American Psychological Association","American Psychological Association","95","3.79","6246","1952.0"
"Now Write! Science Fiction, Fantasy and Horror: Speculative Genre Exercises from Today's Best Writers and Teachers","Laurie Lamson","94","3.86","277","2014.0"
"The Writing Life: Writers on How They Think and Work : A Collection from the Washington Post Book World","Marie Arana","94","3.66","250","2003.0"
"Writing About Your Life: A Journey into the Past","William Zinsser","94","4.1","574","2004.0"
"Simple and Direct: A Rhetoric for Writers","Jacques Barzun","94","3.84","269","1975.0"
"Thrill Me: Essays on Fiction","Benjamin Percy","93","4.34","1079","2016.0"
"Writing Deep Scenes: Plotting Your Story Through Action, Emotion, and Theme","Martha Alderson","93","4.05","291","2015.0"
"The Breakout Novelist: Craft and Strategies for Career Fiction Writers","Donald Maass","93","4.33","387","2010.0"
"Revising Prose","Richard A. Lanham","93","3.95","204","1979.0"
"Writing Screenplays That Sell: The Complete, Step-By-Step Guide for Writing and Selling to the Movies and TV, from Story Concept to Development Deal","Michael Hauge","92","4.1","554","1988.0"
"Keys to Great Writing","Stephen Wilbers","92","4.16","324","2000.0"
"Master Lists for Writers: Thesauruses, Plots, Character Traits, Names, and More","Bryn Donovan","92","4.24","659","2015.0"
"A Year of Writing Dangerously: 365 Days of Inspiration and Encouragement","Barbara Abercrombie","92","4.05","341","2012.0"
"Writing Mysteries","Sue Grafton","92","3.77","600","1992.0"
"The Book on Writing: The Ultimate Guide to Writing Well","Paula LaRocque","92","4.05","383","2003.0"
"The Scene Book: A Primer for the Fiction Writer","Sandra Scofield","92","3.87","445","2007.0"
"Making a Good Script Great","Linda Seger","92","3.86","1135","1987.0"
"Do I Make Myself Clear? Why Writing Well Matters","Harold Evans","91","3.62","862","2017.0"
"Syllabus: Notes from an Accidental Professor","Lynda Barry","91","4.38","2898","2014.0"
"Accidental Genius: Using Writing to Generate Your Best Ideas, Insight, and Content","Mark Levy","91","3.94","2129","2000.0"
"The Language of the Night: Essays on Fantasy and Science Fiction","Ursula K. Le Guin","91","4.24","1260","1979.0"
"Ron Carlson Writes a Story","Ron Carlson","91","4.03","1075","2007.0"
"The Well-Fed Writer: Financial Self-Sufficiency as a Freelance Writer in Six Months or Less","Peter Bowerman","90","3.95","633","2000.0"
"The Heroine's Journey","Gail Carriger","90","4.51","865","2020.0"
"Letters to a Young Novelist","Mario Vargas Llosa","90","3.86","3332","1997.0"
"Crafting Novels & Short Stories: The Complete Guide to Writing Great Fiction","Writer's Digest Books","90","3.87","343","2011.0"
"The Tough Guide to Fantasyland","Diana Wynne Jones","90","3.95","4767","1996.0"
"Around the Writer's Block: Using Brain Science to Solve Writer's Resistance","Rosanne Bane","89","4.22","283","2012.0"
"One Year to a Writing Life: Twelve Lessons to Deepen Every Writer's Art and Craft","Susan M. Tiberghien","89","3.68","312","2007.0"
"How to Write Best Selling Fiction","Dean Koontz","88","4.02","207","1972.0"
"Alan Moore's Writing for Comics","Alan Moore","88","3.97","2610","2003.0"
"The Associated Press Stylebook and Briefing on Media Law","Associated Press","87","4.21","1802","1977.0"
"Plot Perfect: How to Build Unforgettable Stories Scene by Scene","Paula Munier","87","4.24","424","2014.0"
"How to Not Write Bad: The Most Common Writing Problems and the Best Ways to Avoid Them","Ben Yagoda","87","3.9","443","2013.0"
"Writing Life Stories","Bill Roorbach","87","4.04","485","1998.0"
"Comedy Writing Secrets: The Best-Selling Book on How to Think Funny, Write Funny, Act Funny, And Get Paid For It","Melvin Helitzer","87","3.67","1031","1987.0"
"Making Comics: Storytelling Secrets of Comics, Manga and Graphic Novels","Scott McCloud","86","4.34","8822","2006.0"
"Process: The Writing Lives of Great Authors","Sarah Stodola","86","3.98","978","2015.0"
"How to Make a Living As a Writer","James Scott Bell","86","4.2","593","2014.0"
"Story Structure: The Key to Successful Fiction","William Bernhardt","86","4.17","418","2003.0"
"Spilling Ink: A Young Writer's Handbook","Anne Mazer","86","4.32","1290","2010.0"
"The Art of Description: World into Word","Mark Doty","86","3.97","835","2010.0"
"Writing Great Books for Young Adults: Everything You Need to Know, from Crafting the Idea to Landing a Publishing Deal","Regina Brooks","86","3.73","565","2008.0"
"Maps of the Imagination: The Writer as Cartographer","Peter Turchi","86","4.01","893","2004.0"
"A Dictionary of Modern English Usage","Henry Watson Fowler","84","4.22","1037","1926.0"
"Mastering Suspense, Structure, and Plot: How to Write Gripping Stories That Keep Readers on the Edge of Their Seats","Jane K. Cleland","84","4.02","430","2016.0"
"The Rural Setting Thesaurus: A Writer's Guide to Personal and Natural Places","Angela Ackerman","84","4.65","543","2016.0"
"500 Ways to Be a Better Writer","Chuck Wendig","84","4.26","499","2011.0"
"Characterization and Sensory Detail","Mary Buckham","84","4.24","370","2012.0"
"On Moral Fiction","John Gardner","84","3.84","757","1978.0"
"Writing into the Dark: How to Write a Novel without an Outline","Dean Wesley Smith","83","4.06","703","2015.0"
"Writing the Memoir","Judith Barrington","83","4.03","662","1996.0"
"Writing with Emotion, Tension, and Conflict: Techniques for Crafting an Expressive and Compelling Novel","Cheryl St. John","83","4.04","348","2013.0"
"Writing Down Your Soul: How to Activate and Listen to the Extraordinary Voice Within","Janet Conner","83","4.02","1333","2008.0"
"Writing on Both Sides of the Brain: Breakthrough Techniques for People Who Write","Henriette Anne Klauser","83","3.87","252","1987.0"
"Writing in General and the Short Story in Particular","Lawrence Rust Hills","82","3.79","492","1977.0"
"The Little Red Writing Book","Brandon Royal","82","3.78","438","2004.0"
"Your First 1000 Copies: The Step-by-Step Guide to Marketing Your Book","Tim Grahl","82","4.14","1504","2013.0"
"Maps and Legends: Reading and Writing Along the Borderlands","Michael Chabon","82","3.68","4198","2008.0"
"Creating Unforgettable Characters","Linda Seger","82","3.77","556","1990.0"
"Your First Novel: An Author Agent Team Share the Keys to Achieving Your Dream","Ann Rittenberg","81","3.92","460","2006.0"
"The First 50 Pages: Engage Agents, Editors and Readers, and Set Up Your Novel for Success","Jeff Gerke","81","4.33","428","2011.0"
"A Writer's Reference","Diana Hacker","81","3.98","1205","1989.0"
"The Writing Diet: Write Yourself Right-Size","Julia Cameron","81","3.45","836","2007.0"
"How to Become a Famous Writer Before You're Dead: Your Words in Print and Your Name in Lights","Ariel Gore","81","4.04","619","2007.0"
"Write for Your Life","Anna Quindlen","80","3.96","1428","2022.0"
"Writing Your Journal Article in 12 Weeks: A Guide to Academic Publishing Success","Wendy Laura Belcher","80","4.09","662","2008.0"
"Creating Character Arcs Workbook: The Writer's Reference to Exceptional Character Development and Creative Writing","K.M. Weiland","80","4.45","246",""
"4 A.M. Breakthrough: Unconventional Writing Exercises That Transform Your Fiction","Brian Kiteley","80","4.09","196","2009.0"
"The Minto Pyramid Principle: Logic in Writing, Thinking, & Problem Solving","Barbara Minto","80","3.97","3196","1987.0"
"In the Palm of Your Hand: A Poet's Portable Workshop","Steve Kowit","79","4.07","1087",""
"In Other Words","Jhumpa Lahiri","79","3.72","12649","2015.0"
"Now Write!: Fiction Writing Exercises from Today's Best Writers and Teachers","Sherry    Ellis","79","3.84","249","2006.0"
"The Art of Time in Fiction: As Long as It Takes","Joan Silber","79","3.89","600","2009.0"
"The Art of Fiction: A Guide for Writers and Readers","Ayn Rand","79","4.02","838","2000.0"
"The Joy of Writing Sex: A Guide for Fiction Writers","Elizabeth Benedict","79","3.74","340","1996.0"
"Just Write: Creating Unforgettable Fiction and a Rewarding Writing Life","James Scott Bell","78","4.31","465","2016.0"
"Writing Fight Scenes","Rayne Hall","78","4.09","483","2011.0"
"The Rhetoric of Fiction","Wayne C. Booth","78","4.01","1204","1961.0"
"Writing for Social Scientists: How to Start and Finish Your Thesis, Book, or Article","Howard S. Becker","78","4.05","1216",""
"Body Trauma: A Writer's Guide to Wounds and Injuries","David William Page","78","3.92","259","1996.0"
"Writing Without Teachers","Peter Elbow","78","4.01","596","1973.0"
"Imaginative Writing: The Elements of Craft","Janet Burroway","77","3.88","834","2002.0"
"Talking about Detective Fiction","P.D. James","77","3.76","2086","2009.0"
"How to Write a Book Proposal","Michael Larsen","77","3.97","424","1985.0"
"Storyteller: Writing Lessons & More from 27 Years of the Clarion Writers' Workshop","Kate Wilhelm","77","3.94","333","2005.0"
"Writing Picture Books: A Hands-On Guide from Story Creation to Publication","Ann Whitford Paul","76","4.47","660","2009.0"
"Writing Tools: 55 Essential Strategies for Every Writer","Roy Peter Clark","76","4.37","224",""
"The Mental Game of Writing: How to Overcome Obstacles, Stay Creative and Productive, and Free Your Mind for Success","James Scott Bell","76","4.14","407",""
"The Mother Tongue: English and How It Got That Way","Bill Bryson","76","3.91","39915","1990.0"
"Conquering Writer's Block and Summoning Inspiration: Learn to Nurture a Lifestyle of Creativity","K.M. Weiland","76","4.13","351","2014.0"
"The Mindful Writer: Noble Truths of the Writing Life","Dinty W. Moore","76","4.07","596","2012.0"
"The Sound of Paper","Julia Cameron","76","4.0","1203","2004.0"
"What Editors Do: The Art, Craft, and Business of Book Editing","Peter Ginna","75","4.13","568","2017.0"
"The Art of Nonfiction: A Guide for Writers and Readers","Ayn Rand","75","3.96","493","2001.0"
"Writing the Blockbuster Novel","Albert Zuckerman","75","3.95","347","1994.0"
"Deadly Doses: A Writer's Guide to Poisons","Serita Stevens","75","4.1","360","1990.0"
"Semicolon: The Past, Present, and Future of a Misunderstood Mark","Cecelia Watson","74","3.66","1801","2019.0"
"The Best Punctuation Book, Period","June Casagrande","74","4.42","438","2014.0"
"The Key: How to Write Damn Good Fiction Using the Power of Myth","James N. Frey","74","3.86","319","1994.0"
"Creating Short Fiction: The Classic Guide to Writing Short Fiction","Damon Knight","73","4.04","712","1981.0"
"Devotion","Patti Smith","73","3.85","10777","2017.0"
"Write No Matter What: Advice for Academics","Joli Jensen","73","4.38","500","2017.0"
"Why We Write About Ourselves: Twenty Memoirists on Why They Expose Themselves","Meredith Maran","73","3.89","610","2016.0"
"Write Better, Faster: How To Triple Your Writing Speed and Write More Every Day","Monica Leonelle","73","3.9","340","2015.0"
"Developmental Editing: A Handbook for Freelancers, Authors, and Publishers","Scott Norton","73","4.02","323","2009.0"
"How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript","James N. Frey","73","3.91","484","2004.0"
"Your Life as Story: Discovering the ""new Autobiography"" and Writing Memoir as Literature","Tristine Rainer","73","4.09","338","1997.0"
"Narrative Design: Working with Imagination, Craft, and Form","Madison Smartt Bell","73","3.87","339","1997.0"
"Lapsing Into a Comma: A Curmudgeon’s Guide to the Many Things That Can Go Wrong in Print—and How to Avoid Them","Bill  Walsh","73","3.84","633","2000.0"
"Six Memos For The Next Millennium","Italo Calvino","73","4.21","8319","1988.0"
"""I Give You My Body . . ."": How I Write Sex Scenes","Diana Gabaldon","72","4.15","1501","2016.0"
"Bandersnatch: C.S. Lewis, J.R.R. Tolkien and the Creative Collaboration of the Inklings","Diana Pavlac Glyer","72","4.27","954","2016.0"
"Writing Science: How to Write Papers That Get Cited and Proposals That Get Funded","Joshua Schimel","72","4.44","635","2011.0"
"Grammatically Correct","Anne Stilman","72","4.0","487","1997.0"
"Second Sight: An Editor's Talks on Writing, Revising, and Publishing Books for Children and Young Adults","Cheryl B. Klein","72","4.52","414","2011.0"
"Breathing Life Into Your Characters: How to Give Your Characters Emotional & Psychological Depth","Rachel Ballon","72","3.83","204","2003.0"
"The Only Grammar Book You'll Ever Need: A One-Stop Source for Every Writing Assignment","Susan Thurman","72","4.04","1045","2003.0"
"How to Write a Movie in 21 Days","Viki King","72","3.81","739","1988.0"
"Creating Character Emotions","Ann Hood","72","3.8","311","1998.0"
"No Time to Spare: Thinking About What Matters","Ursula K. Le Guin","71","4.02","6841","2017.0"
"The Comic Toolbox How to Be Funny Even If You're Not","John Vorhaus","71","3.99","780","1994.0"
"The New Diary: How to use a journal for self-guidance and expanded creativity","Tristine Rainer","71","4.12","509","1978.0"
"Writing a Woman's Life","Carolyn G. Heilbrun","71","4.09","956","1988.0"
"In the Margins: On the Pleasures of Reading and Writing","Elena Ferrante","70","3.85","2630","2021.0"
"Real Artists Don't Starve: Timeless Strategies for Thriving in the New Creative Age","Jeff Goins","70","4.02","2387","2017.0"
"Adorning the Dark: Thoughts on Community, Calling, and the Mystery of Making","Andrew       Peterson","70","4.52","4547","2019.0"
"Violence: A Writer's Guide","Rory Miller","70","4.29","360","2010.0"
"Things I Don't Want to Know","Deborah Levy","70","4.1","8339","2014.0"
"You've Got a Book in You: A Stress-Free Guide to Writing the Book of Your Dreams","Elizabeth Sims","70","4.27","308","2013.0"
"A Million Miles in a Thousand Years: What I Learned While Editing My Life","Donald Miller","70","4.13","29596","2009.0"
"The Screenwriter's Workbook","Syd Field","70","3.86","1301","1984.0"
"Thinking Like Your Editor: How to Write Great Serious Nonfiction and Get It Published","Susan Rabiner","70","4.07","451","2002.0"
"Creativity: A Short and Cheerful Guide","John Cleese","69","3.88","5828","2020.0"
"Dear Writer, You Need to Quit","Becca Syme","69","4.48","660",""
"The Way of the Writer: Reflections on the Art and Craft of Storytelling","Charles R. Johnson","69","3.79","437","2016.0"
"Nicely Said: Writing for the Web with Style and Purpose","Nicole Fenton","69","4.12","518","2014.0"
"How To Market A Book","Joanna Penn","69","4.43","1272","2013.0"
"Write That Book Already!: The Tough Love You Need to Get Published Now","Sam Barry","69","3.5","322","2010.0"
"The Spooky Art: Thoughts on Writing","Norman Mailer","69","3.66","607","2003.0"
"Rules for the Dance: A Handbook for Writing and Reading Metrical Verse","Mary Oliver","69","4.18","939","1998.0"
"I Should Be Writing: A Writer's Workshop","Mur Lafferty","68","3.9","338",""
"Writing Fantasy & Science Fiction: How to Create Out-Of-This-World Novels and Short Stories","Orson Scott Card","68","3.91","610","2010.0"
"Write Naked: A Bestseller's Secrets to Writing Romance & Navigating the Path to Success","Jennifer Probst","68","4.32","530","2017.0"
"Nabokov's Favorite Word Is Mauve: What the Numbers Reveal About the Classics, Bestsellers, and Our Own Writing","Ben Blatt","68","3.83","1815","2017.0"
"Upstream: Selected Essays","Mary Oliver","68","4.19","14507","2016.0"
"Leaving a Trace: On Keeping a Journal","Alexandra Johnson","68","3.8","483","2001.0"
"Setting: How to Create and Sustain a Sharp Sense of Time and Place in Your Fiction","Jack M. Bickham","68","3.68","158","1994.0"
"Writing and Selling Your Mystery Novel: How to Knock 'em Dead with Style","Hallie Ephron","68","4.16","287","2005.0"
"The Vein of Gold: A Journey to Your Creative Heart","Julia Cameron","68","4.02","2518","1996.0"
"A Writer's Coach: An Editor's Guide to Words That Work","Jack R. Hart","68","4.21","236","2006.0"
"Newsletter Ninja: How to Become an Author Mailing List Expert","Tammi Labrecque","67","4.59","1427","2018.0"
"Welcome to the Writer's Life: How to Design Your Writing Craft, Writing Business, Writing Practice, and Reading Practice","Paulette Perhach","67","4.34","335","2018.0"
"Air & Light & Time & Space: How Successful Academics Write","Helen Sword","67","3.96","456",""
"The Describer's Dictionary: A Treasury of Terms & Literary Quotations","David Grambs","67","4.15","392","1993.0"
"The Successful Novelist: A Lifetime of Lessons about Writing and Publishing","David Morrell","67","4.32","432","2008.0"
"Dancing at the Edge of the World: Thoughts on Words, Women, Places","Ursula K. Le Guin","67","4.12","1264","1989.0"
"The Daily Writer: 366 Meditations To Cultivate A Productive And Meaningful Writing Life","Fred  White","67","3.9","210","2008.0"
"The Adweek Copywriting Handbook: The Ultimate Guide to Writing Powerful Advertising and Marketing Copy from One of America's Top Copywriters","Joseph Sugarman","67","4.12","1206","2006.0"
"Finding Your Voice: How to Put Personality in Your Writing","Les Edgerton","67","3.76","214","2003.0"
"The Making of a Poem: A Norton Anthology of Poetic Forms","Mark Strand","67","4.01","2135","2000.0"
"Writing Begins with the Breath: Embodying Your Authentic Voice","Laraine Herring","67","4.09","335","2007.0"
"Because Internet: Understanding the New Rules of Language","Gretchen McCulloch","66","4.05","10225","2019.0"
"Author in Progress: A No-Holds-Barred Guide to What It Really Takes to Get Published","Therese Walsh","66","4.29","167","2016.0"
"Scrivener For Dummies","Gwen Hernandez","66","4.14","503","2012.0"
"Monkeys with Typewriters: How to Write Fiction and Unlock the Secret Power of Stories","Scarlett Thomas","66","4.18","483","2012.0"
"Metaphors We Live By","George Lakoff","66","4.09","5779","1980.0"
"The Art and Craft of Feature Writing: Based on the Wall Street Journal Guide","William E. Blundell","66","4.07","376","1988.0"
"The Elephants of Style: A Trunkload of Tips on the Big Issues and Gray Areas of Contemporary American English","Bill  Walsh","66","3.87","426","2004.0"
"The New New Journalism: Conversations with America's Best Nonfiction Writers on Their Craft","Robert S. Boynton","66","4.05","695","2005.0"
"Walking in This World: The Practical Art of Creativity","Julia Cameron","66","4.08","2015","2002.0"
"Write Useful Books: A modern approach to designing and refining recommendable nonfiction","Rob Fitzpatrick","65","4.54","327",""
"A Writer's Guide to Persistence: How to Create a Lasting and Productive Writing Practice","Jordan E. Rosenfeld","65","4.29","259","2015.0"
"Fire Up Your Writing Brain: How to Use Proven Neuroscience to Become a More Creative, Productive, and Succes Sful Writer","Susan  Reynolds","65","3.84","172","2015.0"
"The 7 Secrets of the Prolific: The Definitive Guide to Overcoming Procrastination, Perfectionism, and Writer's Block","Hillary Rettig","65","3.94","482","2011.0"
"Which Lie Did I Tell?: More Adventures in the Screen Trade","William Goldman","65","4.01","2574","2000.0"
"The Writer's Notebook: Craft Essays from Tin House","Dorothy Allison","65","4.1","342","2009.0"
"The Paris Review Interviews, I: 16 Celebrated Interviews","The Paris Review","65","4.37","1092","2006.0"
"The Power of Point of View: Make Your Story Come to Life","Alicia Rasley","65","4.13","233","2008.0"
"The Sound on the Page: Great Writers Talk about Style and Voice in Writing","Ben Yagoda","65","3.59","227","2004.0"
"Embrace Your Weird: Face Your Fears and Unleash Creativity","Felicia Day","64","3.95","2186","2019.0"
"Spellbinding Sentences: A Writer's Guide to Achieving Excellence and Captivating Readers","Barbara Baig","64","4.25","197","2015.0"
"The Elements of Editing","Arthur Plotnik","64","3.67","306","1982.0"
"A Writer's Guide to Characterization: Archetypes, Heroic Journeys, and Other Elements of Dynamic Character Development","Victoria Lynn Schmidt","64","3.58","175","2012.0"
"A Circle of Quiet","Madeleine L'Engle","64","4.21","6464","1971.0"
"The Last Fifty Pages: The Art and Craft of Unforgettable Endings","James Scott Bell","63","4.21","425","2019.0"
"The INFJ Writer: Cracking the Creative Genius of the World's Rarest Type","Lauren Sapala","63","4.28","722","2016.0"
"The Bestseller Code: Anatomy of a Blockbuster Novel","Jodie Archer","63","3.82","1146","2016.0"
"Let's Get Visible: How To Get Noticed And Sell More Books","David Gaughran","63","4.23","814","2013.0"
"Unless It Moves the Human Heart: The Craft and Art of Writing","Roger Rosenblatt","63","3.73","555","2010.0"
"Thanks, But This Isn't for Us: The Compassionate Guide to Understanding What's Wrong with Your Writing and Leaving the Rejection Pile for Good","Jessica Page Morrell","63","4.08","357","2009.0"
"The Clockwork Muse: A Practical Guide to Writing Theses, Dissertations & Books","Eviatar Zerubavel","63","3.84","370","1999.0"
"Long Quiet Highway: Waking Up in America","Natalie Goldberg","63","4.1","1647","1993.0"
"Where the Past Begins: A Writer's Memoir","Amy Tan","62","3.56","2800","2017.0"
"How to Blog a Book: Write, Publish, and Promote Your Work One Post at a Time","Nina Amir","62","3.83","380","2012.0"
"Deep Work: Rules for Focused Success in a Distracted World","Cal Newport","61","4.19","129174","2016.0"
"Writing the Cozy Mystery","Nancy J. Cohen","61","4.16","723",""
"Writing Habit Mastery - How to Write 2,000 Words a Day and Forever Cure Writer’s Block","S.J. Scott","61","3.66","521","2013.0"
"The Rose Metal Press Field Guide to Writing Flash Fiction: Tips from Editors, Teachers, and Writers in the Field","Tara Lynn Masih","61","4.16","455","2009.0"
"Cause of Death: A Writer's Guide to Death, Murder, and Forensic Medicine","Keith D. Wilson","61","3.88","236","1992.0"
"Three Uses of the Knife: On the Nature and Purpose of Drama","David Mamet","61","3.87","1654","1991.0"
"How to Write Like Tolstoy: A Journey Into the Minds of Our Greatest Writers","Richard A. Cohen","60","3.87","488","2016.0"
"Building a StoryBrand: Clarify Your Message So Customers Will Listen","Donald  Miller","60","4.28","17811","2017.0"
"The Oxford Essential Guide to Writing","Thomas S. Kane","60","4.14","208","2000.0"
"Art of Styling Sentences","Ann Longknife","60","4.07","259","2002.0"
